Entry,Organism (ID),Protein families,Length,Fragment,Source tissues,Toxic dose,PTM Keywords,PTM Summary,Signal peptide,Propeptide,Gene Ontology (GO),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology (molecular function),Protein existence,ToxProt definition,Mature_length,Active_length,Scientific_Name,Phylum,Class,Order,Family,Genus,Species,Habitat,Habitat_Detailed
Q805F5,8716,Disintegrin family,111,,Venom,,,Disulfide bond:6,Yes,Yes,,,,,,venom_tissue,91,65,Agkistrodon piscivorus piscivorus,Chordata,Lepidosauria,Squamata,Viperidae,Agkistrodon,Agkistrodon piscivorus,terrestrial,terrestrial
P15503,8767,Peptidase M12B family,480,,Venom; Venom gland,,Glycoprotein; Zymogen,Disulfide bond:8; Glycosylation:1,Yes,Yes,,,,,,venom_tissue,460,290,Craspedocephalus gramineus,Chordata,Lepidosauria,Squamata,Viperidae,Craspedocephalus,Craspedocephalus gramineus,terrestrial,terrestrial
P83253,8709,Disintegrin family,64,,Venom,,,Disulfide bond:6,,,GO:0007155 (cell adhesion); GO:0030195 (negative regulation of blood coagulation),GO:0007155 (cell adhesion); GO:0030195 (negative regulation of blood coagulation),,,,venom_tissue,64,64,Macrovipera lebetinus,Chordata,Lepidosauria,Squamata,Viperidae,Macrovipera,Macrovipera lebetinus,terrestrial,terrestrial
Q805F6,8713,Peptidase M12B family,483,,Venom,,Zymogen,Disulfide bond:8,Yes,Yes,,,,,,venom_tissue,463,268,Agkistrodon contortrix contortrix,Chordata,Lepidosauria,Squamata,Viperidae,Agkistrodon,Agkistrodon contortrix,terrestrial,terrestrial
Q805F4,8716,Peptidase M12B family,483,,Venom,,Zymogen,Disulfide bond:8,Yes,Yes,,,,,,venom_tissue,463,272,Agkistrodon piscivorus piscivorus,Chordata,Lepidosauria,Squamata,Viperidae,Agkistrodon,Agkistrodon piscivorus,terrestrial,terrestrial
P17495,8767,Disintegrin family,73,,Venom,,,Disulfide bond:6,,,,,,,,venom_tissue,73,73,Craspedocephalus gramineus,Chordata,Lepidosauria,Squamata,Viperidae,Craspedocephalus,Craspedocephalus gramineus,terrestrial,terrestrial
P83254,8709,Disintegrin family,64,,Venom,,,Disulfide bond:6,,,GO:0007155 (cell adhesion); GO:0030195 (negative regulation of blood coagulation),GO:0007155 (cell adhesion); GO:0030195 (negative regulation of blood coagulation),,,,venom_tissue,64,64,Macrovipera lebetinus,Chordata,Lepidosauria,Squamata,Viperidae,Macrovipera,Macrovipera lebetinus,terrestrial,terrestrial
P23323,88087,Disintegrin family,75,,Venom,,,Disulfide bond:1,,,,,,,,venom_tissue,75,72,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
P18619,88087,Peptidase M12B family,483,,Venom; Venom gland,,Glycoprotein; Zymogen,Disulfide bond:8; Glycosylation:2,Yes,Yes,,,,,,venom_tissue,463,275,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
P62384,8765,Disintegrin family,73,,Venom,,,Disulfide bond:6,,,,,,,,venom_tissue,73,73,Trimeresurus albolabris,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus albolabris,terrestrial,terrestrial
P62383,8767,Disintegrin family,73,,Venom,,,Disulfide bond:6,,,,,,,,venom_tissue,73,73,Craspedocephalus gramineus,Chordata,Lepidosauria,Squamata,Viperidae,Craspedocephalus,Craspedocephalus gramineus,terrestrial,terrestrial
Q7LZI5,35671,Disintegrin family,71,,Venom,,,Disulfide bond:6,,,,,,,,venom_tissue,71,71,Gloydius ussuriensis,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius ussuriensis,terrestrial,terrestrial
Q7LZT4,35671,Disintegrin family,71,,Venom,,,Disulfide bond:6,,,,,,,,venom_tissue,71,71,Gloydius ussuriensis,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius ussuriensis,terrestrial,terrestrial
P83041,8697,Disintegrin family,65,,Venom,,,Disulfide bond:6,,,,,,,,venom_tissue,65,65,Cerastes cerastes,Chordata,Lepidosauria,Squamata,Viperidae,Cerastes,Cerastes cerastes,terrestrial,terrestrial
Q9IAB0,8713,Peptidase M12B family,483,,Venom gland,,Zymogen,Disulfide bond:6,Yes,Yes,,,,,,venom_tissue,463,269,Agkistrodon contortrix contortrix,Chordata,Lepidosauria,Squamata,Viperidae,Agkistrodon,Agkistrodon contortrix,terrestrial,terrestrial
P21858,242054,Disintegrin family,71,,Venom,,,Disulfide bond:1,,,,,,,,venom_tissue,71,71,Gloydius blomhoffii,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius blomhoffii,terrestrial,terrestrial
P16338,8716,Disintegrin family,71,,Venom,,,Disulfide bond:1,,,,,,,,venom_tissue,71,71,Agkistrodon piscivorus piscivorus,Chordata,Lepidosauria,Squamata,Viperidae,Agkistrodon,Agkistrodon piscivorus,terrestrial,terrestrial
P17497,8692,Disintegrin family,83,,Venom,,,Disulfide bond:7,,,,,,,,venom_tissue,83,83,Bitis arietans,Chordata,Lepidosauria,Squamata,Viperidae,Bitis,Bitis arietans,terrestrial,terrestrial
P18618,8725,Disintegrin family,71,,Venom,,,Disulfide bond:1,,,,,,,,venom_tissue,71,71,Bothrops atrox,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops atrox,terrestrial,terrestrial
P31988,8727,Disintegrin family,72,,Venom,,,Disulfide bond:1,,,,,,,,venom_tissue,72,72,Bothrops cotiara,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops cotiara,terrestrial,terrestrial
P31989,8724,Disintegrin family,73,,Venom,,,Disulfide bond:1,,,,,,,,venom_tissue,73,73,Bothrops jararaca,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops jararaca,terrestrial,terrestrial
P68520,8730,Disintegrin family,72,,Venom,,,,,,,,,,,venom_tissue,72,72,Crotalus atrox,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus atrox,terrestrial,terrestrial
P31981,8744,Disintegrin family,72,,Venom,,,,,,,,,,,venom_tissue,72,72,Crotalus basiliscus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus basiliscus,terrestrial,terrestrial
P31982,31149,Disintegrin family,73,,Venom,,,,,,,,,,,venom_tissue,73,73,Crotalus cerastes cerastes,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus cerastes,terrestrial,terrestrial
P68521,31150,Disintegrin family,72,,Venom,,,,,,,,,,,venom_tissue,72,72,Crotalus durissus durissus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus durissus,terrestrial,terrestrial
P31984,31151,Disintegrin family,73,,Venom,,,,,,,,,,,venom_tissue,73,73,Crotalus molossus molossus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus molossus,terrestrial,terrestrial
P31985,36309,Disintegrin family,72,,Venom,,,,,,,,,,,venom_tissue,72,72,Crotalus cerberus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus cerberus,terrestrial,terrestrial
P31986,8750,Disintegrin family,73,,Venom,,,,,,,,,,,venom_tissue,73,73,Crotalus lutosus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus lutosus,terrestrial,terrestrial
P31987,8742,Disintegrin family,71,,Venom,,,,,,,,,,,venom_tissue,71,71,Crotalus viridis viridis,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus viridis,terrestrial,terrestrial
P17347,40353,Disintegrin family,49,,Venom,,Pyrrolidone carboxylic acid,Disulfide bond:4; Pyrrolidone carboxylic acid:1,,,,,,,,venom_tissue,49,47,Echis carinatus,Chordata,Lepidosauria,Squamata,Viperidae,Echis,Echis carinatus,terrestrial,terrestrial
P22826,8702,Disintegrin family,51,,Venom,,Pyrrolidone carboxylic acid,Disulfide bond:4; Pyrrolidone carboxylic acid:1,,,,,,,,venom_tissue,51,51,Eristicophis macmahoni,Chordata,Lepidosauria,Squamata,Viperidae,Eristicophis,Eristicophis macmahoni,terrestrial,terrestrial
P31990,8753,Disintegrin family,73,,Venom,,,,,,,,,,,venom_tissue,73,73,Lachesis muta muta,Chordata,Lepidosauria,Squamata,Viperidae,Lachesis,Lachesis muta,terrestrial,terrestrial
P22827,8759,Disintegrin family,73,,Venom,,,Disulfide bond:6,,,,,,,,venom_tissue,73,73,Sistrurus miliarius barbouri,Chordata,Lepidosauria,Squamata,Viperidae,Sistrurus,Sistrurus miliarius,terrestrial,terrestrial
P22828,8757,Disintegrin family,73,,Venom,,,Disulfide bond:6,,,,,,,,venom_tissue,73,73,Sistrurus tergeminus,Chordata,Lepidosauria,Squamata,Viperidae,Sistrurus,Sistrurus tergeminus,terrestrial,terrestrial
P83469,209528,Disintegrin family,41,,Venom,,,Disulfide bond:4,,,,,,,,venom_tissue,41,41,Macrovipera lebetina obtusa,Chordata,Lepidosauria,Squamata,Viperidae,Macrovipera,Macrovipera lebetinus,terrestrial,terrestrial
P30431,8724,Peptidase M12B family,571,fragment,Venom gland,,Glycoprotein; Pyrrolidone carboxylic acid; Zymogen,Disulfide bond:8; Glycosylation:1; Pyrrolidone carboxylic acid:1,,Yes,,,,,,venom_tissue,571,296,Bothrops jararaca,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops jararaca,terrestrial,terrestrial
Q7ZZS9,135726,Peptidase M12B family,481,,Venom; Venom gland,,Glycoprotein; Zymogen,Disulfide bond:8; Glycosylation:1,Yes,Yes,,,,,,venom_tissue,463,273,Protobothrops jerdonii,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops jerdonii,terrestrial,terrestrial
P83658,40353,Disintegrin family,64,,Venom,,,Disulfide bond:6,,,,,,,,venom_tissue,64,64,Echis carinatus,Chordata,Lepidosauria,Squamata,Viperidae,Echis,Echis carinatus,terrestrial,terrestrial
Q7ZZM2,135726,Disintegrin family,110,,,,,Disulfide bond:4,Yes,,,,,,,venom_tissue,90,90,Protobothrops jerdonii,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops jerdonii,terrestrial,terrestrial
P21859,88087,Disintegrin family,70,,Venom,,,Disulfide bond:6,,,,,,,,venom_tissue,70,70,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
P83912,135726,Peptidase M12B family,484,,Venom,,Zymogen,Disulfide bond:9,Yes,Yes,,,,,,venom_tissue,464,275,Protobothrops jerdonii,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops jerdonii,terrestrial,terrestrial
P82172,9258,,42,,Venom; Venom gland,,,Disulfide bond:3,,,,,,,,both,42,42,Ornithorhynchus anatinus,Chordata,Mammalia,Monotremata,Ornithorhynchidae,Ornithorhynchus,Ornithorhynchus anatinus,terrestrial,terrestrial
P82140,9258,,42,,Venom; Venom gland,,,Disulfide bond:3,,,,,,,,both,42,42,Ornithorhynchus anatinus,Chordata,Mammalia,Monotremata,Ornithorhynchidae,Ornithorhynchus,Ornithorhynchus anatinus,terrestrial,terrestrial
P82141,9258,,38,,Venom; Venom gland,,,Disulfide bond:1,,,,,,,,both,38,38,Ornithorhynchus anatinus,Chordata,Mammalia,Monotremata,Ornithorhynchidae,Ornithorhynchus,Ornithorhynchus anatinus,terrestrial,terrestrial
P28374,8618,Natriuretic peptide family,38,,Venom,,,Disulfide bond:1,,,,,,,,both,38,38,Dendroaspis angusticeps,Chordata,Lepidosauria,Squamata,Elapidae,Dendroaspis,Dendroaspis angusticeps,terrestrial,terrestrial
P49343,39300,Ectatomin family,37,,Venom,LD(50) is 0.0068 mg/kg by intracerebroventricular injection.,,Disulfide bond:2,,,,,,,,kw_toxin,37,37,Ectatomma tuberculatum,Arthropoda,Insecta,Hymenoptera,Formicidae,Ectatomma,Ectatomma tuberculatum,terrestrial,terrestrial
P49344,39300,Ectatomin family,34,,Venom,LD(50) is 0.0068 mg/kg by intracerebroventricular injection.,,Disulfide bond:2,,,,,,,,kw_toxin,34,34,Ectatomma tuberculatum,Arthropoda,Insecta,Hymenoptera,Formicidae,Ectatomma,Ectatomma tuberculatum,terrestrial,terrestrial
P61914,6106,Sea anemone tenebrosin family,214,,,,,,Yes,Yes,,,,,,kw_toxin,195,179,Actinia equina,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Actinia,Actinia equina,marine,marine
P61915,6105,Sea anemone tenebrosin family,179,,,,,,,,,,,,,kw_toxin,179,179,Actinia tenebrosa,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Actinia,Actinia tenebrosa,marine,marine
Q9Y1U9,6106,Sea anemone tenebrosin family,214,,,,,,Yes,Yes,,,,,,kw_toxin,195,179,Actinia equina,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Actinia,Actinia equina,marine,marine
Q93109,6106,Sea anemone tenebrosin family,214,,,,,,Yes,Yes,,,,,,kw_toxin,195,179,Actinia equina,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Actinia,Actinia equina,marine,marine
P04203,8554,Glucagon family,38,,Venom,,,,,,,,,,,both,38,38,Heloderma suspectum,Chordata,Lepidosauria,Squamata,Helodermatidae,Heloderma,Heloderma suspectum,terrestrial,terrestrial
P04204,8554,Glucagon family,35,,Venom,,Amidation,Amidation:1,,,,,,,,both,35,35,Heloderma suspectum,Chordata,Lepidosauria,Squamata,Helodermatidae,Heloderma,Heloderma suspectum,terrestrial,terrestrial
P20394,8552,Glucagon family,39,,Venom,,Amidation,Amidation:1,,,,,,,,both,39,39,Heloderma horridum horridum,Chordata,Lepidosauria,Squamata,Helodermatidae,Heloderma,Heloderma horridum,terrestrial,terrestrial
P26349,8554,Glucagon family,87,,Venom,,Amidation,Amidation:1,Yes,Yes,,,,,,both,64,39,Heloderma suspectum,Chordata,Lepidosauria,Squamata,Helodermatidae,Heloderma,Heloderma suspectum,terrestrial,terrestrial
P83255,8709,Peptidase M12B family,202,,Venom,,Glycoprotein,Disulfide bond:3; Glycosylation:1,,,GO:0006508 (proteolysis and peptidolysis); GO:0030193 (regulation of blood coagulation); GO:0005509 (calcium ion binding); GO:0042029 (fibrolase activity); GO:0000287 (magnesium ion binding); GO:0008270 (zinc ion binding),GO:0006508 (proteolysis and peptidolysis); GO:0030193 (regulation of blood coagulation),,GO:0005509 (calcium ion binding); GO:0042029 (fibrolase activity); GO:0000287 (magnesium ion binding); GO:0008270 (zinc ion binding),,venom_tissue,202,202,Macrovipera lebetinus,Chordata,Lepidosauria,Squamata,Viperidae,Macrovipera,Macrovipera lebetinus,terrestrial,terrestrial
Q76CA1,230562,Contains 1 EGF-like domain,86,,Cnidoblast,PD(50) is 215 ug/kg to crabs. LD(50) is >1000 ug/kg to crabs.,Cleavage on pair of basic residues,Disulfide bond:3,Yes,Yes,,,,,,kw_toxin,63,48,Stichodactyla gigantea,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Stichodactyla,Stichodactyla gigantea,marine,marine
Q76CA3,230562,Sea anemone sodium channel inhibitory toxin family,74,,Cnidoblast,LD(50) is 70 ug/kg to crabs.,Cleavage on pair of basic residues,,Yes,Yes,,,,,,kw_toxin,55,44,Stichodactyla gigantea,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Stichodactyla,Stichodactyla gigantea,marine,marine
Q76CA0,230562,Sea anemone sodium channel inhibitory toxin family,84,,Cnidoblast,LD(50) is 120 ug/kg to crabs.,Cleavage on pair of basic residues,,Yes,Yes,,,,,,kw_toxin,65,48,Stichodactyla gigantea,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Stichodactyla,Stichodactyla gigantea,marine,marine
P43685,8552,Peptidase S1 family,245,,Venom,,Glycoprotein,Disulfide bond:5; Glycosylation:1,,,,,,,,both,245,245,Heloderma horridum horridum,Chordata,Lepidosauria,Squamata,Helodermatidae,Heloderma,Heloderma horridum,terrestrial,terrestrial
P82656,132263,Antimicrobial peptide scorpion family,41,,Venom,,,,,,,,,,,venom_tissue,41,41,Hoffmannihadrurus aztecus,Arthropoda,Arachnida,Scorpiones,Caraboctonidae,Hoffmannihadrurus,Hoffmannihadrurus aztecus,terrestrial,terrestrial
Q91055,8552,CRISP family,242,,Salivary gland; Venom,,,,Yes,,,,,,,both,223,223,Heloderma horridum horridum,Chordata,Lepidosauria,Squamata,Helodermatidae,Heloderma,Heloderma horridum,terrestrial,terrestrial
P58689,38281,Sea anemone tenebrosin family,20,fragment,,,,,,,,,,,,kw_toxin,20,20,Heteractis magnifica,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Heteractis,Heteractis magnifica,marine,marine
P58690,38281,Sea anemone tenebrosin family,22,fragment,,,,,,,,,,,,kw_toxin,22,22,Heteractis magnifica,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Heteractis,Heteractis magnifica,marine,marine
Q9U6X1,38281,Sea anemone tenebrosin family,211,,,,,,Yes,Yes,,,,,,kw_toxin,192,177,Heteractis magnifica,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Heteractis,Heteractis magnifica,marine,marine
P58691,175771,Sea anemone tenebrosin family,30,fragment,,,,,,,,,,,,kw_toxin,30,30,Radianthus crispa,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Radianthus,Radianthus crispa,marine,marine
P39088,38281,Sea anemone tenebrosin family,54,fragment,,,,,,,,,,,,kw_toxin,54,54,Heteractis magnifica,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Heteractis,Heteractis magnifica,marine,marine
Q86LR2,6082,,243,,,PD(50) is 1.72 mg/kg by injection in blowfly larvae.,,,,,GO:0019835 (cytolysis); GO:0019836 (hemolysis); GO:0005576 (extracellular region),GO:0019835 (cytolysis); GO:0019836 (hemolysis),GO:0005576 (extracellular region),,,kw_toxin,243,243,Hydra viridissima,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,Hydra,Hydra viridissima,terrestrial,freshwater
Q8JIR2,88087,Peptidase M12B family,609,,Venom; Venom gland,,Glycoprotein; Pyrrolidone carboxylic acid; Zymogen,Disulfide bond:8; Glycosylation:4; Pyrrolidone carboxylic acid:1,Yes,Yes,GO:0030195 (negative regulation of blood coagulation); GO:0006508 (proteolysis and peptidolysis); GO:0008237 (metallopeptidase activity); GO:0008270 (zinc ion binding),GO:0030195 (negative regulation of blood coagulation); GO:0006508 (proteolysis and peptidolysis),,GO:0008237 (metallopeptidase activity); GO:0008270 (zinc ion binding),,venom_tissue,591,297,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
P20164,88087,Peptidase M12B family,614,,Venom; Venom gland,,Glycoprotein; Pyrrolidone carboxylic acid; Zymogen,Disulfide bond:8; Glycosylation:4; Pyrrolidone carboxylic acid:1,Yes,Yes,,,,,,venom_tissue,596,295,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
P14530,88087,Peptidase M12B family,478,,Venom; Venom gland,,Pyrrolidone carboxylic acid,Disulfide bond:9; Pyrrolidone carboxylic acid:1,Yes,Yes,,,,,,venom_tissue,460,270,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
P20416,8724,Peptidase M12B family,29,fragment,Venom,,,,,,,,,,,venom_tissue,29,29,Bothrops jararaca,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops jararaca,terrestrial,terrestrial
P22796,8753,Peptidase M12B family,200,,Venom,,,,,,,,,,,venom_tissue,200,200,Lachesis muta muta,Chordata,Lepidosauria,Squamata,Viperidae,Lachesis,Lachesis muta,terrestrial,terrestrial
Q9PSN7,8736,Peptidase M12B family,216,fragment,Venom,,Glycoprotein,Disulfide bond:6; Glycosylation:1,,,GO:0007596 (blood coagulation); GO:0008237 (metallopeptidase activity),GO:0007596 (blood coagulation),,GO:0008237 (metallopeptidase activity),,venom_tissue,216,216,Crotalus ruber ruber,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus ruber,terrestrial,terrestrial
P20897,8736,Peptidase M12B family,202,,Venom,,Pyrrolidone carboxylic acid,Disulfide bond:2; Pyrrolidone carboxylic acid:1,,,,,,,,venom_tissue,202,202,Crotalus ruber ruber,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus ruber,terrestrial,terrestrial
Q08169,7460,Glycosyl hydrolase 56 family,382,,Venom; Venom gland,,Glycoprotein; Zymogen,Disulfide bond:2; Glycosylation:2,Yes,Yes,,,,,,venom_tissue,354,349,Apis mellifera,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,terrestrial,terrestrial
P58609,184615,,36,,Saliva,,,Disulfide bond:3,,,,,,,,both,36,36,Isyndus obscurus,Arthropoda,Insecta,Hemiptera,Reduviidae,Isyndus,Isyndus obscurus,terrestrial,terrestrial
P59868,55084,Scorpion calcine family,33,,Venom,,,Disulfide bond:3,,,,,,,,both,33,33,Pandinus imperator,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Pandinus,Pandinus imperator,terrestrial,terrestrial
P59888,55084,Phospholipase A2 family,167,,Venom; Venom gland,,Zymogen,Disulfide bond:5,Yes,Yes,,,,,,both,167,131,Pandinus imperator,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Pandinus,Pandinus imperator,terrestrial,terrestrial
P25660,8613,Contains 1 BPTI/Kunitz inhibitor domain,65,,Venom,,,Disulfide bond:3,,,,,,,,venom_tissue,65,62,Bungarus fasciatus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus fasciatus,terrestrial,terrestrial
P00987,8616,Contains 1 BPTI/Kunitz inhibitor domain,85,,Venom; Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,61,61,Bungarus multicinctus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus multicinctus,terrestrial,terrestrial
P00991,8705,Contains 1 BPTI/Kunitz inhibitor domain,61,,Venom,,Pyrrolidone carboxylic acid,Disulfide bond:3; Pyrrolidone carboxylic acid:1,,,,,,,,venom_tissue,61,61,Vipera ammodytes ammodytes,Chordata,Lepidosauria,Squamata,Viperidae,Vipera,Vipera ammodytes,terrestrial,terrestrial
P00989,8616,Contains 1 BPTI/Kunitz inhibitor domain,85,,Liver; Venom; Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,61,61,Bungarus multicinctus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus multicinctus,terrestrial,terrestrial
P00990,8708,Contains 1 BPTI/Kunitz inhibitor domain,60,,Venom,,,Disulfide bond:3,,,,,,,,venom_tissue,60,60,Daboia siamensis,Chordata,Lepidosauria,Squamata,Viperidae,Daboia,Daboia siamensis,terrestrial,terrestrial
P00985,8626,Contains 1 BPTI/Kunitz inhibitor domain,57,,,,,Disulfide bond:3,,,,,,,,venom_tissue,57,57,Hemachatus haemachatus,Chordata,Lepidosauria,Squamata,Elapidae,Hemachatus,Hemachatus haemachatus,terrestrial,terrestrial
P00986,8655,Contains 1 BPTI/Kunitz inhibitor domain,57,,Venom,,,Disulfide bond:3,,,,,,,,venom_tissue,57,57,Naja nivea,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja nivea,terrestrial,terrestrial
P00992,8705,Contains 1 BPTI/Kunitz inhibitor domain,65,,Venom,,,Disulfide bond:3,,,,,,,,venom_tissue,65,65,Vipera ammodytes ammodytes,Chordata,Lepidosauria,Squamata,Viperidae,Vipera,Vipera ammodytes,terrestrial,terrestrial
P00983,8620,Contains 1 BPTI/Kunitz inhibitor domain,57,,Venom,,,Disulfide bond:3,,,,,,,,both,57,57,Dendraspis polylepis polylepis,Chordata,Lepidosauria,Squamata,Elapidae,Dendroaspis,Dendroaspis polylepis,terrestrial,terrestrial
P19859,35670,Contains 1 BPTI/Kunitz inhibitor domain,57,,Venom,,,Disulfide bond:3,,,,,,,,venom_tissue,57,57,Naja naja,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja naja,terrestrial,terrestrial
P82966,8665,Contains 1 BPTI/Kunitz inhibitor domain,58,,Venom gland,,,Disulfide bond:3,,,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity),,venom_tissue,58,58,Ophiophagus hannah,Chordata,Lepidosauria,Squamata,Elapidae,Ophiophagus,Ophiophagus hannah,terrestrial,terrestrial
